Park Name,Year,Visits
Lava Beds NM,1995,121507
Lava Beds NM,1996,108298
Lava Beds NM,1997,111733
Lava Beds NM,1998,115727
Lava Beds NM,1999,135180
Lava Beds NM,2000,114337
Lava Beds NM,2001,113882
Lava Beds NM,2002,116445
Lava Beds NM,2003,119515
Lava Beds NM,2004,106940
Lava Beds NM,2005,107475
Lava Beds NM,2006,104490
Lava Beds NM,2007,102629
Lava Beds NM,2008,120076
Lava Beds NM,2009,129639
Lava Beds NM,2010,130765
Lava Beds NM,2011,124113
Lava Beds NM,2012,181429
Lava Beds NM,2013,105395
Lava Beds NM,2014,138499
Lava Beds NM,2015,108687
Lava Beds NM,2016,127699
Lava Beds NM,2017,135286
Lava Beds NM,2018,127771
LBJ Memorial Grove on the Potomac,2019,244246
LBJ Memorial Grove on the Potomac,1984,1081095
LBJ Memorial Grove on the Potomac,1985,1122489
LBJ Memorial Grove on the Potomac,1986,1176096
LBJ Memorial Grove on the Potomac,1987,1211526
LBJ Memorial Grove on the Potomac,1988,1229295
LBJ Memorial Grove on the Potomac,1989,454519
LBJ Memorial Grove on the Potomac,1990,615002
LBJ Memorial Grove on the Potomac,1991,660651
LBJ Memorial Grove on the Potomac,1992,676657
LBJ Memorial Grove on the Potomac,1993,625607
LBJ Memorial Grove on the Potomac,1994,617094
LBJ Memorial Grove on the Potomac,1995,625271
LBJ Memorial Grove on the Potomac,1996,489122
LBJ Memorial Grove on the Potomac,1997,587734
LBJ Memorial Grove on the Potomac,1998,567737
LBJ Memorial Grove on the Potomac,1999,537685
LBJ Memorial Grove on the Potomac,2000,488094
LBJ Memorial Grove on the Potomac,2001,529503
LBJ Memorial Grove on the Potomac,2002,420089
LBJ Memorial Grove on the Potomac,2003,474238
LBJ Memorial Grove on the Potomac,2004,482250
LBJ Memorial Grove on the Potomac,2005,454716
LBJ Memorial Grove on the Potomac,2006,470683
LBJ Memorial Grove on the Potomac,2007,453297
LBJ Memorial Grove on the Potomac,2008,411164
LBJ Memorial Grove on the Potomac,2009,333368
LBJ Memorial Grove on the Potomac,2010,230694
LBJ Memorial Grove on the Potomac,2011,239058
LBJ Memorial Grove on the Potomac,2012,371063
LBJ Memorial Grove on the Potomac,2013,294979
LBJ Memorial Grove on the Potomac,2014,254167
LBJ Memorial Grove on the Potomac,2015,232882
LBJ Memorial Grove on the Potomac,2016,260234
LBJ Memorial Grove on the Potomac,2017,277403
LBJ Memorial Grove on the Potomac,2018,261225
Lewis & Clark NHP,2019,270993
Lewis & Clark NHP,1979,93453
Lewis & Clark NHP,1980,101060
Lewis & Clark NHP,1981,130765
Lewis & Clark NHP,1982,149368
Lewis & Clark NHP,1983,147208
Lewis & Clark NHP,1984,145975
Lewis & Clark NHP,1985,159861
Lewis & Clark NHP,1986,173778
Lewis & Clark NHP,1987,174798
Lewis & Clark NHP,1988,203151
Lewis & Clark NHP,1989,206821
Lewis & Clark NHP,1990,262728
Lewis & Clark NHP,1991,279799
Lewis & Clark NHP,1992,257179
Lewis & Clark NHP,1993,210176
Lewis & Clark NHP,1994,193558
Lewis & Clark NHP,1995,194410
Lewis & Clark NHP,1996,179573
Lewis & Clark NHP,1997,199822
Lewis & Clark NHP,1998,234227
Lewis & Clark NHP,1999,211494
Lewis & Clark NHP,2000,214759
Lewis & Clark NHP,2001,226137
Lewis & Clark NHP,2002,231907
Lewis & Clark NHP,2003,255853
Lewis & Clark NHP,2004,219192
Lewis & Clark NHP,2005,245266
Lewis & Clark NHP,2006,218816
Lewis & Clark NHP,2007,234380
Lewis & Clark NHP,2008,230057
Lewis & Clark NHP,2009,225846
Lewis & Clark NHP,2010,218553
Lewis & Clark NHP,2011,191867
Lewis & Clark NHP,2012,201704
Lewis & Clark NHP,2013,217022
Lewis & Clark NHP,2014,244921
Lewis & Clark NHP,2015,270410
Lewis & Clark NHP,2016,281576
Lewis & Clark NHP,2017,293356
Lewis & Clark NHP,2018,286349
Lincoln Boyhood NMEM,2019,138714
Lincoln Boyhood NMEM,1979,237793
Lincoln Boyhood NMEM,1980,218811
Lincoln Boyhood NMEM,1981,225590
Lincoln Boyhood NMEM,1982,207898
Lincoln Boyhood NMEM,1983,216252
Lincoln Boyhood NMEM,1984,217844
Lincoln Boyhood NMEM,1985,219215
Lincoln Boyhood NMEM,1986,212002
Lincoln Boyhood NMEM,1987,219075
Lincoln Boyhood NMEM,1988,198685
Lincoln Boyhood NMEM,1989,211587
Lincoln Boyhood NMEM,1990,210377
Lincoln Boyhood NMEM,1991,209197
Lincoln Boyhood NMEM,1992,212037
Lincoln Boyhood NMEM,1993,176591
Lincoln Boyhood NMEM,1994,192460
Lincoln Boyhood NMEM,1995,135400
Lincoln Boyhood NMEM,1996,130805
Lincoln Boyhood NMEM,1997,158806
Lincoln Boyhood NMEM,1998,149323
Lincoln Boyhood NMEM,1999,146914
Lincoln Boyhood NMEM,2000,154031
Lincoln Boyhood NMEM,2001,146037
Lincoln Boyhood NMEM,2002,127225
Lincoln Boyhood NMEM,2003,126924
Lincoln Boyhood NMEM,2004,129392
Lincoln Boyhood NMEM,2005,147443
Lincoln Boyhood NMEM,2006,123781
Lincoln Boyhood NMEM,2007,128596
Lincoln Boyhood NMEM,2008,147123
Lincoln Boyhood NMEM,2009,182172
Lincoln Boyhood NMEM,2010,126228
Lincoln Boyhood NMEM,2011,108420
Lincoln Boyhood NMEM,2012,133550
Lincoln Boyhood NMEM,2013,125069
Lincoln Boyhood NMEM,2014,99795
Lincoln Boyhood NMEM,2015,111711
Lincoln Boyhood NMEM,2016,125562
Lincoln Boyhood NMEM,2017,143651
Lincoln Boyhood NMEM,2018,133850
Lincoln Home NHS,2019,197816
Lincoln Home NHS,1979,403236
Lincoln Home NHS,1980,408434
Lincoln Home NHS,1981,402686
Lincoln Home NHS,1982,432695
Lincoln Home NHS,1983,448078
Lincoln Home NHS,1984,431196
Lincoln Home NHS,1985,431347
Lincoln Home NHS,1986,440775
Lincoln Home NHS,1987,418356
Lincoln Home NHS,1988,606918
Lincoln Home NHS,1989,582589
Lincoln Home NHS,1990,452894
Lincoln Home NHS,1991,509507
Lincoln Home NHS,1992,520940
Lincoln Home NHS,1993,451674
Lincoln Home NHS,1994,461966
Lincoln Home NHS,1995,428202
Lincoln Home NHS,1996,412524
Lincoln Home NHS,1997,442514
Lincoln Home NHS,1998,408051
Lincoln Home NHS,1999,385683
Lincoln Home NHS,2000,367968
Lincoln Home NHS,2001,392214
Lincoln Home NHS,2002,390076
Lincoln Home NHS,2003,383025
Lincoln Home NHS,2004,361349
Lincoln Home NHS,2005,419552
Lincoln Home NHS,2006,388887
Lincoln Home NHS,2007,358809
Lincoln Home NHS,2008,335473
Lincoln Home NHS,2009,464074
Lincoln Home NHS,2010,354125
Lincoln Home NHS,2011,296214
Lincoln Home NHS,2012,295464
Lincoln Home NHS,2013,209405
Lincoln Home NHS,2014,218132
Lincoln Home NHS,2015,233299
Lincoln Home NHS,2016,239719
Lincoln Home NHS,2017,232265
Lincoln Home NHS,2018,197717
Lincoln Memorial,2019,7808182
Lincoln Memorial,1979,3352343
Lincoln Memorial,1980,3307585
Lincoln Memorial,1981,2989487
Lincoln Memorial,1982,3131753
Lincoln Memorial,1983,3352825
Lincoln Memorial,1984,3963471
Lincoln Memorial,1985,3810581
Lincoln Memorial,1986,3972460
Lincoln Memorial,1987,4308292
Lincoln Memorial,1988,2787270
Lincoln Memorial,1989,1462609
Lincoln Memorial,1990,1265085
Lincoln Memorial,1991,1141278
Lincoln Memorial,1992,1237659
Lincoln Memorial,1993,1258534
Lincoln Memorial,1994,1200094
Lincoln Memorial,1995,1291628
Lincoln Memorial,1996,1190961
Lincoln Memorial,1997,1557964
Lincoln Memorial,1998,4368912
Lincoln Memorial,1999,4099480
Lincoln Memorial,2000,4009145
Lincoln Memorial,2001,3968357
Lincoln Memorial,2002,3551973
Lincoln Memorial,2003,3272596
Lincoln Memorial,2004,3988650
Lincoln Memorial,2005,3638806
Lincoln Memorial,2006,3810347
Lincoln Memorial,2007,4214167
Lincoln Memorial,2008,4678861
Lincoln Memorial,2009,5255570
